product_id,product_handle,current_title,current_vendor,current_body_first_200,detected_manufacturer,confidence,evidence_summary,recommended_vendor_correction,sub_brand_detected,decision,product_type,sku_sample,sku_prefix,ambiguous_prefix
9725776691513,anda-seat-phantom-king-gaming-style-office-chair,Anda seat phantom king gaming style office chair,Brant Business Interiors,"Overview Dominate the battlefield with the Anda Seat Phantom 3 gaming chair. Its ergonomic design includes a headrest, lumbar support, and 2D armrests to offer hours of comfortable gameplay. Set on a ",NONE,UNKNOWN,no manufacturer signal; sku_prefix=SYNN,NONE,,,,SYNN-AD18XL-58-B-PVC,SYNN,SYNN
9726645797177,u-shaped-suite-with-table-desk-72w-x-96d,"""u"" shaped suite with table desk - 72""w x 96""d — 96""",Brant Business Interiors,"NLP229 ""U"" Shaped Suite with Table Desk - 72""W x 96""D Newland - simple and modular components combining classic design, quality and value to support a wide range of workspace applications. From privat",Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLO' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLO-NLP229,GLO,
9726655791417,single-pedestal-desk-60w-x-30d,"Single pedestal desk - 60""w x 30""d — 30""",Brant Business Interiors,"NLP111 Single Pedestal Desk - 60""W x 30""D Newland - simple and modular components combining classic design, quality and value to support a wide range of workspace applications. From private offices, o",Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLO' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLO-NLP111,GLO,
9726665031993,u-shaped-desk-72w-x-96d,"""u"" shaped desk - 72""w x 96""d — 96""",Brant Business Interiors,"NLP228 ""U"" Shaped Desk - 72""W x 96""D Newland - simple and modular components combining classic design, quality and value to support a wide range of workspace applications. From private offices, open p",Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLO' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLO-NLP228,GLO,
9726668308793,l-shaped-desk-with-double-pedestals-72w-x-78d,"""l"" shaped desk with double pedestals - 72""w x 78""d — 78""",Brant Business Interiors,"""L"" Shaped Desk with Double Pedestals - 72""W x 78""D Newland - simple and modular components combining classic design, quality and value to support a wide range of workspace applications. From private ",Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLO' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLO-NLP522,GLO,
9726671814969,l-shaped-desk-with-single-pedestal-60w-x-72d,"""l"" shaped desk with single pedestal - 60""w x 72""d — 72""",Brant Business Interiors,"NLP524 ""L"" Shaped Desk with Single Pedestal - 60""W x 72""D Newland - simple and modular components combining classic design, quality and value to support a wide range of workspace applications. From pr",Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLO' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLO-NLP524,GLO,
9726676795705,u-shaped-desk-with-3-stage-height-adjustable-table,"""u"" shaped desk with 3-stage height adjustable table",Brant Business Interiors,"NLP412 simple and modular components combining classic design, quality and value to support a wide range of workspace applications. From private offices to open plan, meeting and training spaces, Newl",Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLO' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLO-NLP412,GLO,
9726800527673,executive-suites-height-adjustable-desk,Executive suites height adjustable desk,Brant Business Interiors,"Configuration includes Electric height adjustable desk with Plexiglas modesty Credenza & Lateral file, Hutch with glass Doors & Tack Board, Wardrobe Desk height ranges from 24-2/5""- 50"" Mobile Box & F",Heartwood,HIGH,[HIGH] model_code:'SKU prefix HTW' in sku->Heartwood,Heartwood,,APPROVE,,HTWINVASST,HTWINVASST,
9727968149817,2-drawer-legal-width-vertical-file,2 drawer legal width vertical file — 2 drawer,Brant Business Interiors,Keep legal-width documents organized and secure in a commercial-grade steel filing system. These 2-drawer legal-width vertical file cabinets deliver ANSI/BIFMA-rated performance with full-extension ba,Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLB' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLB-MVL25251,GLB,
9727970705721,4-drawer-legal-width-vertical-file,4 drawer legal width vertical file — 4 drawer,Brant Business Interiors,"Four drawers of ANSI/BIFMA-rated legal-width filing — reliable, secure, and built for daily institutional use. The 4-drawer legal-width vertical file cabinet doubles the filing capacity of its 2-drawe",Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLB' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLB-MVL25451,GLB,
9728150241593,tucana-elite-training-nesting-tables,Tucana elite training nesting tables,Brant Business Interiors,"Features: Flip-up top for easy nesting storage - industry leading space save in nested position with only 4"" of space between nested units Removable, textured, modesty panel Smooth glide locking caste",NONE,UNKNOWN,no manufacturer signal; sku_prefix=HDL,NONE,,,,HDL TU-98B-2448TBL,HDL,HDL
9729271464249,nesting-training-table-8-colour-choices,Nesting Training Table (8 Colour Choices),Brant Business Interiors,Training-room tables that get out of the way when the room needs to do something else. The OSP Furniture Nesting Training Table is built for spaces that work harder than one layout allows. A single-le,Office Star Products,HIGH,[HIGH] model_code:'SKU prefix OSP' in sku->Office Star Products; [HIGH] direct_name_match:'specs.manufacturer=OTG / Offices to Go (Newland Training Tables) — likely' in metafield->Global Furniture Group,Office Star Products,,APPROVE,,OSP-84224,OSP,
9729470857529,marche-guest-chair,Marche guest chair,Brant Business Interiors,"Marche™ Marche is multi-use seating utilizing wood and metal design accents. Wood backs are available closed, open or upholstered. Metal legs are standard in black and are available in optional chrome",Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLO' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLO-8621,GLO,
9729471086905,marche-guest-chair-copy,Marche guest chair,Brant Business Interiors,Other fabrics available,Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLO' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLO-8624,GLO,
9729485898041,the-twilight-armchair-wood-veneer-back-2198ws,"The twilight armchair, wood veneer back (2198ws) — 2198WS",Brant Business Interiors,"Twilight™ Flared back design is available in wood or with an upholstered cushion, with or without arms. Contemporary solutions for environments that require mobile flexibility, whether used for meetin",Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLO' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLO-2198,GLO,
9729489043769,kate-medium-back-armchair-2813,Kate medium back armchair (2813) — 2813,Brant Business Interiors,"Kate™ A contemporary, yet retro series featuring sculpted seat and back cushions. Series includes a Tilter Armchair, Swivel Armchair, Four Legged Armchair and Ottoman. Fully upholstered closed arms of",Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLO' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLO-2813,GLO,
9729492975929,rebound-armchair-upholstered-seat-r5apug,"Rebound armchair, upholstered seat (r5apug) — R5APUG",Brant Business Interiors,"The patented flex back design follows your move. A versatile family of arm and armless models. 14 polypropylene colors with coordinating frame finishes. Upholstered seat cushion options in fabric, vin",Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLB' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLB-R5APUG,GLB,
9729952809273,dual-coloured-bookcase-15-sizes-available,Dual coloured bookcase (15 sizes available) — 15 sizes,Brant Business Interiors,"FEATURES: SOLID MATCHING BACK STANDARD All outer panels come in white only. Shown in 72"" High Smaller sizes have less shelves SHIPS ASSEMBLED Made in Canada",NONE,UNKNOWN,no manufacturer signal; sku_prefix=BCMB,NONE,,,,BCMB2429WHTSIDEPANEL,BCMB,BCMB
9733027463481,prime-multi-storage-cabinet-lateral-file,Prime multi-storage cabinet / lateral file,Brant Business Interiors,Prime™ Features at a glance: All metal filing and storage components available in 30 painted finishes. 24 laminate finishes available for file tops & personal lockers with optional laminate door front,Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLO' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLO GUCC51C1830P,GLO,
9733027758393,prime-49-6h-two-file-multi-stor-cabinet-36w-x-18d-one-adjustable-shelf-gucc41g1836p,"Prime 49.6""h two file multi-stor cabinet, 36""w x 18""d - one adjustable shelf (gucc41g1836p) — GUCC41G1836P",Brant Business Interiors,Prime™ Features at a glance: All metal filing and storage components available in 30 painted finishes. 24 laminate finishes available for file tops & personal lockers with optional laminate door front,Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLO' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLO-GUCC41G1830P,GLO,
9733369233721,hideaway-storage-cabinet-1,Hideaway storage cabinet,Brant Business Interiors,"Large, mobile teacher cabinet is great for storing a multitude of items. Plus, it features a separate, securable storage area for valuables and personal items. Four, full-width storage areas - includi",NONE,UNKNOWN,no manufacturer signal; sku_prefix=JNT,NONE,,,,JNT5946JC,JNT,JNT
9744712171833,two-stage-electric-height-adjustable-table,Two-stage electric height adjustable table,Brant Business Interiors,"Adjustable height table and two-stage height-adjustable base - The desk in a box is a complete height-adjustable desk. - Ideal for working both sitting and standing. - Perfect for small offices, your ",NONE,UNKNOWN,no manufacturer signal; sku_prefix=RIC,NONE,,,,RIC 5002L2S244890,RIC,RIC
9746670092601,delivery-charge-85-00,Delivery charge $85. — 00,Brant Business Interiors,This price includes delivery only.,NONE,UNKNOWN,service/non-product line item (delivery/installation/etc.),NONE,,SKIP,,Delivery85,DELIVERY,
9746789433657,installation475,Installation475,Brant Business Interiors,Price includes Delivery & Installation,NONE,UNKNOWN,service/non-product line item (delivery/installation/etc.),NONE,,SKIP,,Installation475,INSTALLATION,
9746802016569,installation1000,Installation1000,Brant Business Interiors,"Professional delivery and installation, handled from start to finish. When furniture arrives at your facility, the real work begins — unboxing, assembly, placement, levelling, and debris removal. This",NONE,UNKNOWN,service/non-product line item (delivery/installation/etc.),NONE,,SKIP,Services,Installation1000,INSTALLATION,
9747448791353,comfort-time-ultra-petit-seat-multi-tilter-chair-high-back-baomvl1880g5,Comfort-time ultra petit seat multi-tilter chair high back — BAOMVL1880G5,Brant Business Interiors,Basics® Comfort-Time™ Petite Seat • Pneumatic seat height adjustment • Seat depth adjustment • Independent seat and back angle adjustment • Infinitely adjustable seat angle • Adjustable back angle • R,Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLB' in sku->Global Furniture Group; [MEDIUM] sub_brand:'Basics' in body->Global Furniture Group,Global Furniture Group,Basics,APPROVE,,GLB BAOMVL1880G5,GLB,
9747754320185,levels-suite,Levels suite,Brant Business Interiors,"Description Introducing Leves, our new multi-tiered, layered office furniture series that combines contemporary metal details with durable laminate designs. Choose from over 80 IN-STOCK, high quality,",NONE,UNKNOWN,no manufacturer signal; sku_prefix=LEVELS,NONE,,,,Levels Layout 1,LEVELS,LEVELS
9747771719993,the-corby-collection,The corby collection,Brant Business Interiors,"Introducing the Corby collection of wood veneer and laminate desks, tables and storage elements. Christopher Wright has reflected on the mid-century modern vernacular to design a unique series of work",Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLB' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLB-Corby,GLB,
9749031158073,partitions-66-high,"Partitions 66"" high — 66""",Brant Business Interiors,"Back Panel Size: 60"" Wide Side Panels Size: 48"" Wide Made in Canada Finishes: Panel frame, flat foot and mobile foot Black (BLK), Designer White (DWT), and Tungsten (TUN) Fabric Blue Mist (LL14), Cara",Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLB' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLB-1@ML6660+2@ML6648FFP,GLB,
9749033386297,partitions-66-high-6-offices,"Partitions 66"" high 6 offices — 66""",Brant Business Interiors,"3@Back Panel Size: 60"" Wide 8@Side Panels Size: 48"" Wide Side Panels available in 24"" and 36"" Made in Canada Finishes: Panel frame, flat foot and mobile foot Black (BLK), Designer White (DWT), and Tun",Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLB' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLB-3@ML6660+8@ML6648FFP,GLB,
9751461036345,credenza-storage-hutch,Credenza storage & hutch,Brant Business Interiors,"Storage Credenza with hutch. Hutch is available with or without doors. Bottom Credenza comes with locking doors and drawers. Shown & Prices using 72"" W x 24"" Deep Credenza and 36"" high hutch. Availabl",NONE,UNKNOWN,no manufacturer signal; sku_prefix=IOF,NONE,,,,IOF-UN7224/MP/SC,IOF,IOF
9753585910073,basics-elora-chair-high-back-black-leather-luxhide-mvl1893upu30bl20,"Basics elora chair - high back - black - leather, luxhide — MVL1893UPU30BL20",Brant Business Interiors,"Makes a powerful first impression and creates a sophisticated workspace No more hunching! Adjustable armrests encourage proper posture, keeping your shoulders relaxed and comfortable Easily adjust the",Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLB' in sku->Global Furniture Group; [MEDIUM] sub_brand:'Basics' in title->Global Furniture Group,Global Furniture Group,Basics,APPROVE,,GLB-MVL1893U,GLB,
9753608388921,planter,Planter,Brant Business Interiors,Made-in-Canada commercial planter with a built-in sound-dampening finish — nature and acoustics working together in your workspace. Brant Business Interiors sources custom Canadian-made commercial pla,NONE,UNKNOWN,no manufacturer signal; sku_prefix=BEL,NONE,,,,BEL-HFP154829-GVS,BEL,BEL
9754651525433,shoptech-099rx,Shoptech — 099RX,Brant Business Interiors,Features Clean Room Class 100 Seating designed for this application is highly cleanable and meets a more intensive standard for environmental contamination. Cushions are polyurethane or vinyl upholste,NONE,UNKNOWN,no manufacturer signal; sku_prefix=none,NONE,,,,,,(no-sku)
9754654245177,shoptech-2410,Shoptech — 2410,Brant Business Interiors,"Features Pneumatic seat height adjustment Injection molded polyurethane seat and backrest cushions Height and depth adjustable backrest Heavy duty, steel step base with low profile glides Wipe down Se",NONE,UNKNOWN,no manufacturer signal; sku_prefix=HZN,NONE,,,,HZN-2410,HZN,HZN
9754654933305,shoptech-082,Shoptech — 082,Brant Business Interiors,"Features Seat covered in hardwearing vinyl upholstery Black steel heavy duty frame with footring Non slip glides Wipe down stool Seat height: 33"" Seat width: 14"" Seat depth: 14"" Back height: N/A"" Weig",NONE,UNKNOWN,no manufacturer signal; sku_prefix=HZN,NONE,,,,HZN-082,HZN,HZN
9757974364473,screenflex-room-dividers,Screenflex room dividers,Brant Business Interiors,"Screenflex Portable Room Dividers are the world's highest quality portable walls and can help you make much better use of your facility, time and budget. Simply roll them into position and set up the ",NONE,UNKNOWN,no manufacturer signal; sku_prefix=GLI,NONE,,,,GLI T9AB226455,GLI,GLI
9763429646649,credenza-lflf-1,Credenza lflf,Brant Business Interiors,"Credenza 72"" Wide x 22"" Deep x 29"" High 4 Drawer Lateral File Full Suspension Glides",NONE,UNKNOWN,no manufacturer signal; sku_prefix=HDL,NONE,,,,HDL-2@INV2236LFX+2272TOP,HDL,HDL
9763460579641,credenza-lfmsu,Credenza lfmsu,Brant Business Interiors,"Credenza 72"" Wide x 22"" Deep x 29"" High 4 Drawer Lateral File Full Suspension Glides",NONE,UNKNOWN,no manufacturer signal; sku_prefix=HDL,NONE,,,,HDL-2@INV2236LFX+2272TOP,HDL,HDL
9763504587065,wardrobe,Wardrobe,Brant Business Interiors,"Wardrobe Storage Unit Size: 65"" High x 18"" Wide x 24"" Deep Left Hinged Assembly Required",NONE,UNKNOWN,no manufacturer signal; sku_prefix=HDL,NONE,,,,HDL-INV6518WCL,HDL,HDL
9764262936889,premium-plinth-cylinder-table-recessed-base-2,"Premium plinth cylinder table, recessed base",Brant Business Interiors,High pressure laminate tables with adjustable plastic glides. Ideal for reception areas. Made in Canada,Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLB' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLB-CPPD1816,GLB,
9766928220473,hardfloor-casters,Hardfloor casters,Brant Business Interiors,"Merangue 2.5"" 64mm Twin Wheel Caster - 2.50"" Made for Hard Floor Surfaces Sold in 5's",NONE,UNKNOWN,no manufacturer signal; sku_prefix=MGE,NONE,,,,MGE-1091503100000,MGE,MGE
9768075526457,basics-comfort-time-ultra-multi-tilter-big-tall-with-headrest,Basics comfort-time ultra multi-tilter big & tall with headrest,Brant Business Interiors,Basics® Comfort-Time™ Ultra Multi-Tilter Big & Tall Chair with Headrest • Specifically intended for users of above average height and/or weight • Pneumatic seat height adjustment • Seat height adjustm,Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLB' in sku->Global Furniture Group; [MEDIUM] sub_brand:'Basics' in title->Global Furniture Group; [MEDIUM] sub_brand:'Basics' in body->Global Furniture Group,Global Furniture Group,Basics,APPROVE,,GLB BAOMVL13042G5,GLB,
9769268871481,trapezoid-tables-3-sizes,Trapezoid tables (3 sizes) — 3 sizes,Brant Business Interiors,"High pressure scratch resistant laminate Chewing gum resistant table backing 3mm vinyl bonded edgeband Rounded corners for safety 16 Gauge 1.25"" diameter steel tube Fully welded leg construction with ",NONE,UNKNOWN,no manufacturer signal; sku_prefix=MYB,NONE,,,,MYB- AT2448Z,MYB,MYB
9769301311801,aktivity-puddle,Aktivity Puddle,Brant Business Interiors,"A round activity table built for the floor where early learners actually work — spill-ready, safety-conscious, and sized for group engagement. The Aktivity Puddle is a 60"" diameter round table designe",NONE,UNKNOWN,no manufacturer signal; sku_prefix=MYB,NONE,,,,MYB-AT60PUD,MYB,MYB
9769338798393,half-round-40-unit,"Half round 40"" unit — 40""",Brant Business Interiors,"MVL13008 Craft | Half Round 40"" Unit Craft is a fully upholstered modular lounge seating and table series that features six fun shapes for seating and five tables that can be used interchangeably toge",Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLB' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLB-MVL13008,GLB,
9769341485369,craft-wedge-unit,Craft | wedge unit,Brant Business Interiors,Wedge Unit Craft is a fully upholstered modular lounge seating and table series that features six fun shapes for seating and five tables that can be used interchangeably together or alone to create ca,Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLB' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLB-MVL13009,GLB,
9769341550905,craft-rectangle-unit-1,Craft | rectangle unit,Brant Business Interiors,MVL13011 Craft | Rectangle Unit Craft is a fully upholstered modular lounge seating and table series that features six fun shapes for seating and five tables that can be used interchangeably together ,Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLB' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLB-MVL13011,GLB,
9769342763321,craft-round-20-unit,"Craft | round 20"" unit — 20""",Brant Business Interiors,"Craft | Round 20"" Unit Craft is a fully upholstered modular lounge seating and table series that features six fun shapes for seating and five tables that can be used interchangeably together or alone ",Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLB' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLB-MVL13007,GLB,
9769344172345,craft-curve-120-degree-unit-2,Craft | curve-120 degree unit,Brant Business Interiors,"Craft | Round 20"" Unit Craft is a fully upholstered modular lounge seating and table series that features six fun shapes for seating and five tables that can be used interchangeably together or alone ",Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLB' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLB-MVL13010,GLB,
9769354592569,rambler-ottoman-8-shape-size-options,Rambler ottoman (8 shape & size),Brant Business Interiors,"Rambler™ Rambler™ is a playful series of ottomans designed for collaborative and community spaces in workplace, education and select healthcare environments. Rambler creates lively, relaxed layouts wi",Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLB' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLB-RA2222SQ,GLB,
9769384116537,please-select-a-finish,Please select a Finish,Brant Business Interiors,,NONE,UNKNOWN,no manufacturer signal; sku_prefix=none,NONE,,,Avis-add-charge,,,(no-sku)
9770509140281,basics-elora-home-office-synchro-tilter-chair-1,Basics elora home office synchro tilter chair,Brant Business Interiors,Key Features: • Medium back chair with knitted mesh back and unique design • Pneumatic seat height adjustment for customizable comfort • Fixed back for added support • Height-adjustable arms for flexi,Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLO' in sku->Global Furniture Group; [HIGH] model_code:'MVL1891 (MVL Ibex line)' in sku->Global Furniture Group; [MEDIUM] sub_brand:'Basics' in title->Global Furniture Group,Global Furniture Group,Basics,APPROVE,,GLO-MVL1891,GLO,
9770563141945,chevron-ultra-medium-back-multi-tilter-chair,Chevron ultra medium back multi-tilter chair,Brant Business Interiors,Basics® Chevron Ultra™ Multi-Tilter Chairs • Soft Descent™ pneumatic seat height adjustment • Seat depth adjustment • Independent seat and back angle adjustment • Infinitely adjustable seat angle • Ad,Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLB' in sku->Global Furniture Group; [MEDIUM] sub_brand:'Basics' in body->Global Furniture Group,Global Furniture Group,Basics,APPROVE,,GLB-BAO1121-3G5,GLB,
9771322507577,adapt-high-back-synchro-tilter-mvl11725,Adapt | high back synchro-tilter — MVL11725,Brant Business Interiors,"Loop Arms Black frame with a Black 5-prong, injection molded, fiberglass reinforced nylon base with dual wheel carpet casters weight capacity of 300 lbs. air flow mesh back is available in Black only",Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLB' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLB-MVL11725,GLB,
9776144908601,marlee-synchro-tilter-chairs,Marlee synchro-tilter chairs,Brant Business Interiors,• Student and home office chair • Pneumatic seat height adjustment • Tilt tension adjustment • Height and width adjustable arms,Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLB' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLB-MVL11722,GLB,
9776145465657,yoho-task-chairs,Yoho task chairs,Brant Business Interiors,• Pneumatic seat height adjustment • Seat range from 16” to 21” • Comfortable compound curved back • Bonded Leather Armless,Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLBMV' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLBMVL2786,GLBMVL,
9776149299513,basics-comfort-time-drafting-stool-with-or-without-arms-1,Basics comfort-time drafting stool (with or without arms),Brant Business Interiors,• Pneumatic seat height adjustment • Adjustable foot ring • Hard floor casters • Fabric,Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLB' in sku->Global Furniture Group; [HIGH] model_code:'MVL2878 (MVL Ibex line)' in sku->Global Furniture Group; [MEDIUM] sub_brand:'Basics' in title->Global Furniture Group,Global Furniture Group,Basics,APPROVE,,GLB MVL2878,GLB,
9776397713721,jumbo-storage-cabinet-assembled-72-h-x48w-x-24-d,"Jumbo storage cabinet assembled 72"" h x48""w x 24"" d — 24""",Brant Business Interiors,"Extra Wide Hi-Boy Storage Cabinet Steel 4 Shelves 72"" H x 48"" W x 24"" D, Grey 3 Point Locking System Arrives Assembled",NONE,UNKNOWN,no manufacturer signal; sku_prefix=SCN,NONE,,,,SCN-FL786,SCN,SCN
9776398729529,deep-hi-boy-storage-cabinet-72-h-x-36-w-x-24-d,"Deep hi-boy storage cabinet 72"" h x 36"" w x 24"" d — 24""",Brant Business Interiors,"Description 4 Fully adjustable shelves Includes recessed handle and cylinder lock Suitable for office, plant, school or institutional storage needs 72""x24""x36""W Colour: Beige",NONE,UNKNOWN,no manufacturer signal; sku_prefix=SCN,NONE,,,,SCN-FJ883,SCN,SCN
9778210931001,sonic-bar-stools-for-42-high-tables,"Sonic bar stools for 42"" high tables — 42""",Brant Business Interiors,"1 2 Sonic™ Sonic is ideal for meeting rooms, office guest seating, food facilities, lecture halls, and just about anywhere. Sonic offers a wide range of models including guest chairs with or without a",Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLB' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLB6563,GLB,
9778549653817,momentum-series-combos-keyboard-arm-premium-quality,Momentum series combos keyboard arm (premium quality),Brant Business Interiors,Fully stores under desk These Convenience Combos combine our most popular trays with our #1 selling Momentum arm ADVANTAGES AND BENEFITS - The Momentum articulating keyboard arm incorporates dial knob,NONE,UNKNOWN,no manufacturer signal; sku_prefix=RIC,NONE,,,,RIC 5007438C3,RIC,RIC
9778565120313,delivery-charge-175-00,Delivery charge 175. — 00,Brant Business Interiors,"Due to the location of your delivery address, the charge is $175.00 plus tax",NONE,UNKNOWN,service/non-product line item (delivery/installation/etc.),NONE,,SKIP,,OCD175,OCD,
9779411976505,gardex-fireproof-lateral-file-2-3-4-drawer,"Gardex fireproof lateral file ( 2, 3 & 4 drawer) — 4 drawer",Brant Business Interiors,"Gardex® Insulated Vertical Filing Cabinets Made in Canada Features - GL Gardex Serie; stores legal, letter or A4 formats - Key operated plunger lock system - Inside temperature stays at 177°C if ambie",Gardex,HIGH,[HIGH] model_code:'SKU prefix GDX' in sku->Gardex,Gardex,,APPROVE,,GDXGL40221,GDXGL,
9779950256441,vertical-fireproof-cabinets-2-3-4-drawer,"Vertical fireproof cabinets (2, 3 & 4 drawer) — 4 drawer",Brant Business Interiors,Features - Vertical safe legal file cabinet - Legal file format - Key operated plunger lock system - Inside temperature stays at 177°C if ambient temp. is at 927°C - Content is protected even when ano,Gardex,HIGH,[HIGH] model_code:'SKU prefix GDX' in sku->Gardex,Gardex,,APPROVE,,GDX GF25221,GDX,
9782444425529,standard-lateral-files-2-3-4-5-drawers,"Standard lateral files (2,3,4 & 5 drawers) — 5 drawers",Brant Business Interiors,"Lateral Cabinet metal filing cabinet four high - 12"" fixed front drawers comes standard with counterweight recessed angled full pull interlock system allows for one drawer to open at a time lock inclu",Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLBMV' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLBMVL1936P2,GLBMVL,
9782474211641,institutional-series-lateral-file-cabinet-2-3-4-5-drawer,"Institutional series lateral file cabinet (2,3,4 & 5 drawer) — 5 drawer",Brant Business Interiors,"Prime™ A premium quality series featuring pedestals, lateral files, personal towers, combination storage units, storage cabinets and personal lockers. Prime offers over 700 models with countless speci",Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLB' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLBGULF20G1830P,GLBGULF,
9782603186489,two-drawer-lateral-file-nl3624lft,Two drawer lateral file — NL3624LFT,Brant Business Interiors,"NL3624LFT Newland | Two Drawer Lateral File with Top Newland - simple and modular components combining classic design, quality and value to support a wide range of workspace applications. From private",Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLBN' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLBNL3624LFT,GLBNL,
9782607446329,height-adjustable-rectangular-table-2-legs-nl48243qht,Height adjustable rectangular table - 2 legs,Brant Business Interiors,"NL48243QHT Newland | 48""x24"" Height Adjustable Rectangular Table - 2 legs Newland - simple and modular components combining classic design, quality and value to support a wide range of workspace appli",Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLBN' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLBNL48243QHT,GLBNL,
9783856824633,quick-assembly-electric-height-adjustable-base-2-legs,Quick assembly electric height adjustable base - 2 legs,Brant Business Interiors,"Quick assembly 2-leg, 3-stage electric height adjustable table base beam and leg columns with motors are all preassembled unfold leg columns and lock into place for use with tops up to from 42""- 84"" W",Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLBML' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,Heights adjustable base,GLBMLIR30B BLK,GLBMLIR,
9785193038137,makerspace-tables,Makerspace tables,Brant Business Interiors,"Avenue A-Frame Table Features 1-3/4"" Thick Solid Maple Worksurface 11-gauge steel “L” channel welded to the legs and bolted to dual cross-table supports for additional strength 2-1/2"" x 2-1/2"" thick w",NONE,UNKNOWN,no manufacturer signal; sku_prefix=DIVERSIFIEDAFT,NONE,,,,DIVERSIFIEDAFT48305,DIVERSIFIEDAFT,DIVERSIFIEDAFT
